2
PMD1305, 240, 0.5333333333333333, 0.30666666666666664, 0.26666666666666666, 0.45
PMD1305, 241, 0.5333333333333333, 0.30666666666666664, 0.26666666666666666, 0.45
PMD1305, 242, 0.5333333333333333, 0.30666666666666664, 0.26666666666666666, 0.45
PMD1305, 243, 0.5333333333333333, 0.30666666666666664, 0.26666666666666666, 0.45
PMD1305, 244, 0.5333333333333333, 0.30666666666666664, 0.26666666666666666, 0.45
PMD1305, 245, 0.5333333333333333, 0.30666666666666664, 0.26666666666666666, 0.45
PMD1305, 246, 0.5333333333333333, 0.30666666666666664, 0.26666666666666666, 0.45
PMD1305, 247, 0.5333333333333333, 0.30666666666666664, 0.26666666666666666, 0.45
PMD1305, 248, 0.5333333333333333, 0.30666666666666664, 0.26666666666666666, 0.45
PMD1305, 249, 0.5333333333333333, 0.30666666666666664, 0.26666666666666666, 0.45
PMD1305, 250, 0.5333333333333333, 0.30666666666666664, 0.26666666666666666, 0.45
